Region 82 Avg IOU: 0.190870, Class: 0.755548, Obj: 0.603227, No Obj: 0.391431, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.245027, Class: 0.356109, Obj: 0.355270, No Obj: 0.373820, .5R: 0.333333, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.110738, Class: 0.494935, Obj: 0.179825, No Obj: 0.190853, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 82 Avg IOU: 0.085854, Class: 0.702340, Obj: 0.562581, No Obj: 0.391666, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.308318, Class: 0.092025, Obj: 0.332496, No Obj: 0.372568, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.054365, Class: 0.285918, Obj: 0.107463, No Obj: 0.190711, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.108516, Class: 0.377507, Obj: 0.590426, No Obj: 0.393816, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.150853, Class: 0.300787, Obj: 0.263662, No Obj: 0.372755, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.145342, Class: 0.010419, Obj: 0.007063, No Obj: 0.187986, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.064915, Class: 0.144377, Obj: 0.434428, No Obj: 0.371254, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.114061, Class: 0.384681, Obj: 0.072124, No Obj: 0.184646, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 82 Avg IOU: 0.168386, Class: 0.265724, Obj: 0.405711, No Obj: 0.391701, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.125285, Class: 0.400152, Obj: 0.341672, No Obj: 0.375421, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.069188, Class: 0.340402, Obj: 0.128909, No Obj: 0.194083, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: 0.224539, Class: 0.747490, Obj: 0.032578, No Obj: 0.376144, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.122862, Class: 0.337952, Obj: 0.239713, No Obj: 0.201880, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: 0.034337, Class: 0.380289, Obj: 0.889765, No Obj: 0.373898, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.187418, Class: 0.290302, Obj: 0.133696, No Obj: 0.197757, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: 0.120650, Class: 0.308325, Obj: 0.117310, No Obj: 0.194566, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 82 Avg IOU: 0.145166, Class: 0.514028, Obj: 0.524015, No Obj: 0.395253, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.074544, Class: 0.083825, Obj: 0.532269, No Obj: 0.376884, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.211826, Class: 0.273945, Obj: 0.137905, No Obj: 0.196956, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: 0.342897, Class: 0.524494, Obj: 0.395583, No Obj: 0.370587, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.090826, Class: 0.381727, Obj: 0.122816, No Obj: 0.185339, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 106 Avg IOU: 0.084324, Class: 0.290389, Obj: 0.072919, No Obj: 0.193901, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 82 Avg IOU: 0.045982, Class: 0.825087, Obj: 0.722370, No Obj: 0.384288, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.308380, Class: 0.712108, Obj: 0.160260, No Obj: 0.357448, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.030413, Class: 0.591297, Obj: 0.006628, No Obj: 0.176982, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.171702, Class: 0.475059, Obj: 0.373778, No Obj: 0.381627, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.088897, Class: 0.327976, Obj: 0.256852, No Obj: 0.356076, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.325071, Class: 0.333997, Obj: 0.070715, No Obj: 0.173334, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 94 Avg IOU: 0.115618, Class: 0.443493, Obj: 0.282795, No Obj: 0.358937, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.187874, Class: 0.395946, Obj: 0.059698, No Obj: 0.182455, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: 0.139792, Class: 0.406781, Obj: 0.301527, No Obj: 0.382475, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.155342, Class: 0.272896, Obj: 0.105847, No Obj: 0.355334, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 106 Avg IOU: 0.285853, Class: 0.416397, Obj: 0.143101, No Obj: 0.168765, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: 0.240246, Class: 0.100003, Obj: 0.606785, No Obj: 0.386476, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.041865, Class: 0.366079, Obj: 0.204663, No Obj: 0.360715, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.166970, Class: 0.424265, Obj: 0.157656, No Obj: 0.177223, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 94 Avg IOU: 0.175623, Class: 0.462994, Obj: 0.156309, No Obj: 0.359863, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.098877, Class: 0.282370, Obj: 0.158426, No Obj: 0.178377, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 82 Avg IOU: 0.003993, Class: 0.762215, Obj: 0.332394, No Obj: 0.387327, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.078525, Class: 0.429508, Obj: 0.392604, No Obj: 0.362282, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.178017, Class: 0.356550, Obj: 0.130673, No Obj: 0.183737, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 82 Avg IOU: 0.065809, Class: 0.419021, Obj: 0.247376, No Obj: 0.383562, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.139695, Class: 0.266306, Obj: 0.073002, No Obj: 0.188073, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: 0.034845, Class: 0.949859, Obj: 0.170577, No Obj: 0.387688, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.226508, Class: 0.061384, Obj: 0.174069, No Obj: 0.356531, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.124895, Class: 0.388458, Obj: 0.078694, No Obj: 0.170785, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 94 Avg IOU: 0.181571, Class: 0.972595, Obj: 0.083482, No Obj: 0.359629, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.129436, Class: 0.205446, Obj: 0.044733, No Obj: 0.184150, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 82 Avg IOU: 0.152088, Class: 0.665860, Obj: 0.335764, No Obj: 0.384176, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.225998, Class: 0.247070, Obj: 0.216983, No Obj: 0.355181, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.234821, Class: 0.442786, Obj: 0.016678, No Obj: 0.173658, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.168375, Class: 0.730957, Obj: 0.042048, No Obj: 0.355711, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.110235, Class: 0.362695, Obj: 0.157028, No Obj: 0.170206, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.105129, Class: 0.036993, Obj: 0.475834, No Obj: 0.360073, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.062079, Class: 0.254791, Obj: 0.116725, No Obj: 0.179053, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 82 Avg IOU: 0.243433, Class: 0.343167, Obj: 0.218724, No Obj: 0.383788, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.187607, Class: 0.083925, Obj: 0.103612, No Obj: 0.360509, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.086550, Class: 0.361410, Obj: 0.074087, No Obj: 0.182471, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 94 Avg IOU: 0.075500, Class: 0.263196, Obj: 0.047645, No Obj: 0.356306, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.176778, Class: 0.331903, Obj: 0.050376, No Obj: 0.174040, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: 0.042512, Class: 0.833335, Obj: 0.401068, No Obj: 0.383521, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.172927, Class: 0.592902, Obj: 0.348113, No Obj: 0.357990, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.108763, Class: 0.273162, Obj: 0.050487, No Obj: 0.182292, .5R: 0.000000, .75R: 0.000000,  count: 16
Region 82 Avg IOU: 0.534741, Class: 0.709847, Obj: 0.205923, No Obj: 0.386281, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.188060, Class: 0.155302, Obj: 0.160928, No Obj: 0.175795, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.035245, Class: 0.082894, Obj: 0.108088, No Obj: 0.358286, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.219622, Class: 0.308460, Obj: 0.120143, No Obj: 0.177581, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 82 Avg IOU: 0.138260, Class: 0.023913, Obj: 0.407002, No Obj: 0.387010, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.313382, Class: 0.248185, Obj: 0.326762, No Obj: 0.359255, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.184619, Class: 0.329900, Obj: 0.161391, No Obj: 0.175270, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 94 Avg IOU: 0.164692, Class: 0.462222, Obj: 0.328121, No Obj: 0.359685, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.233321, Class: 0.370460, Obj: 0.131375, No Obj: 0.180104, .5R: 0.181818, .75R: 0.000000,  count: 11
Region 94 Avg IOU: 0.197032, Class: 0.098462, Obj: 0.582307, No Obj: 0.358052, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.297293, Class: 0.443409, Obj: 0.103948, No Obj: 0.183289, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: 0.215574, Class: 0.311970, Obj: 0.353858, No Obj: 0.360282, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.107703, Class: 0.425514, Obj: 0.221402, No Obj: 0.179053, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: 0.025183, Class: 0.006068, Obj: 0.303598, No Obj: 0.362078, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.091204, Class: 0.186701, Obj: 0.161898, No Obj: 0.184973, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 82 Avg IOU: 0.061140, Class: 0.223178, Obj: 0.923041, No Obj: 0.385726, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.147849, Class: 0.326182, Obj: 0.224848, No Obj: 0.171692, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 82 Avg IOU: 0.052518, Class: 0.409414, Obj: 0.215079, No Obj: 0.385086, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.194413, Class: 0.254203, Obj: 0.252543, No Obj: 0.358499, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.153706, Class: 0.469632, Obj: 0.224142, No Obj: 0.172793, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: 0.047781, Class: 0.677450, Obj: 0.119782, No Obj: 0.355343, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.092482, Class: 0.461492, Obj: 0.213741, No Obj: 0.170560, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.160991, Class: 0.194840, Obj: 0.089876, No Obj: 0.172884, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: 0.082207, Class: 0.395031, Obj: 0.146295, No Obj: 0.355968, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.158199, Class: 0.356756, Obj: 0.094892, No Obj: 0.176140, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 82 Avg IOU: 0.148500, Class: 0.374734, Obj: 0.269266, No Obj: 0.384824, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.093842, Class: 0.588782, Obj: 0.399040, No Obj: 0.359709, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.183721, Class: 0.386186, Obj: 0.106000, No Obj: 0.177727, .5R: 0.111111, .75R: 0.000000,  count: 9
Region 82 Avg IOU: 0.118839, Class: 0.732360, Obj: 0.113203, No Obj: 0.388471, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.041826, Class: 0.227233, Obj: 0.048531, No Obj: 0.183150, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.171438, Class: 0.257494, Obj: 0.230771, No Obj: 0.182546, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 82 Avg IOU: 0.022492, Class: 0.815436, Obj: 0.220764, No Obj: 0.386107, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.147922, Class: 0.143432, Obj: 0.799148, No Obj: 0.355044, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.128820, Class: 0.360110, Obj: 0.237213, No Obj: 0.167763, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: 0.129822, Class: 0.294218, Obj: 0.153354, No Obj: 0.342781, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.225108, Class: 0.306433, Obj: 0.043581, No Obj: 0.163387, .5R: 0.181818, .75R: 0.000000,  count: 11
Region 94 Avg IOU: 0.243613, Class: 0.621937, Obj: 0.161977, No Obj: 0.340988, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.246519, Class: 0.266441, Obj: 0.108930, No Obj: 0.159288, .5R: 0.100000, .75R: 0.000000,  count: 10
Region 106 Avg IOU: 0.154127, Class: 0.597300, Obj: 0.133801, No Obj: 0.160822, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.073655, Class: 0.502648, Obj: 0.023296, No Obj: 0.156644, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.150239, Class: 0.651073, Obj: 0.330642, No Obj: 0.374739, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.243168, Class: 0.309964, Obj: 0.331019, No Obj: 0.342394, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.156138, Class: 0.254492, Obj: 0.044777, No Obj: 0.160024, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 106 Avg IOU: 0.093333, Class: 0.423862, Obj: 0.197633, No Obj: 0.155030, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.057161, Class: 0.739150, Obj: 0.382415, No Obj: 0.341324, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.159704, Class: 0.386981, Obj: 0.073500, No Obj: 0.158565, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 82 Avg IOU: 0.131233, Class: 0.315904, Obj: 0.312027, No Obj: 0.379427, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.116359, Class: 0.597909, Obj: 0.625954, No Obj: 0.345744, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.134760, Class: 0.352628, Obj: 0.184705, No Obj: 0.165062, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 82 Avg IOU: 0.080485, Class: 0.547114, Obj: 0.632360, No Obj: 0.378170, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.105773, Class: 0.315880, Obj: 0.030703, No Obj: 0.167972, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 82 Avg IOU: 0.106790, Class: 0.750523, Obj: 0.687755, No Obj: 0.377394, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.124973, Class: 0.198331, Obj: 0.567234, No Obj: 0.343333, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.184114, Class: 0.262712, Obj: 0.057413, No Obj: 0.164847, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 94 Avg IOU: 0.397442, Class: 0.534702, Obj: 0.166308, No Obj: 0.342784, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.114907, Class: 0.331568, Obj: 0.137835, No Obj: 0.162297, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 94 Avg IOU: 0.389934, Class: 0.403690, Obj: 0.212955, No Obj: 0.340698, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.207441, Class: 0.290452, Obj: 0.116845, No Obj: 0.155200, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 82 Avg IOU: 0.195564, Class: 0.151538, Obj: 0.332180, No Obj: 0.378128, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.487991, Class: 0.192062, Obj: 0.158601, No Obj: 0.344884, .5R: 0.333333, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.115773, Class: 0.285229, Obj: 0.070796, No Obj: 0.172959, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 94 Avg IOU: 0.360201, Class: 0.674687, Obj: 0.525479, No Obj: 0.341243, .5R: 0.500000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.301433, Class: 0.110172, Obj: 0.146264, No Obj: 0.158644, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.048400, Class: 0.803394, Obj: 0.552019, No Obj: 0.378758, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.169105, Class: 0.123047, Obj: 0.162025, No Obj: 0.168682, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 82 Avg IOU: 0.130777, Class: 0.060957, Obj: 0.480247, No Obj: 0.378522, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.144779, Class: 0.401683, Obj: 0.362371, No Obj: 0.344660, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.104709, Class: 0.366353, Obj: 0.078009, No Obj: 0.165469, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: 0.190731, Class: 0.426503, Obj: 0.158368, No Obj: 0.165974, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 106 Avg IOU: 0.053250, Class: 0.329857, Obj: 0.036802, No Obj: 0.156138, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 82 Avg IOU: 0.291630, Class: 0.534244, Obj: 0.529643, No Obj: 0.373621, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.386290, Class: 0.222937, Obj: 0.409676, No Obj: 0.341437, .5R: 0.333333, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.179216, Class: 0.441648, Obj: 0.082865, No Obj: 0.160508, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 82 Avg IOU: 0.178086, Class: 0.175819, Obj: 0.213851, No Obj: 0.377536, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.036982, Class: 0.260017, Obj: 0.256565, No Obj: 0.342474, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.138683, Class: 0.367537, Obj: 0.087503, No Obj: 0.159646, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: 0.277172, Class: 0.446847, Obj: 0.046371, No Obj: 0.169516, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.151768, Class: 0.383591, Obj: 0.057693, No Obj: 0.161446, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 82 Avg IOU: 0.013563, Class: 0.465257, Obj: 0.148733, No Obj: 0.380578, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.063469, Class: 0.309170, Obj: 0.106657, No Obj: 0.343077, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.157226, Class: 0.364327, Obj: 0.054764, No Obj: 0.166066, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 94 Avg IOU: 0.125042, Class: 0.461608, Obj: 0.242400, No Obj: 0.350268, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.115950, Class: 0.370174, Obj: 0.319989, No Obj: 0.170491, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 106 Avg IOU: 0.089083, Class: 0.358297, Obj: 0.179230, No Obj: 0.168717, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 82 Avg IOU: 0.015859, Class: 0.721662, Obj: 0.495573, No Obj: 0.377322, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.062503, Class: 0.306254, Obj: 0.024987, No Obj: 0.160253, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.064522, Class: 0.493343, Obj: 0.261234, No Obj: 0.166004, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: 0.172008, Class: 0.722316, Obj: 0.431967, No Obj: 0.378102, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.339120, Class: 0.714417, Obj: 0.272217, No Obj: 0.343762, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.192159, Class: 0.280396, Obj: 0.083735, No Obj: 0.168733, .5R: 0.058824, .75R: 0.000000,  count: 17
Region 94 Avg IOU: 0.043881, Class: 0.537733, Obj: 0.289142, No Obj: 0.345598, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.260521, Class: 0.363693, Obj: 0.057634, No Obj: 0.168206, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 82 Avg IOU: 0.215488, Class: 0.186872, Obj: 0.351189, No Obj: 0.378377, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.137358, Class: 0.527725, Obj: 0.298645, No Obj: 0.343112, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: 0.104560, Class: 0.375146, Obj: 0.044716, No Obj: 0.166822, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 94 Avg IOU: 0.285184, Class: 0.441076, Obj: 0.361156, No Obj: 0.344977, .5R: 0.333333, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.088301, Class: 0.443469, Obj: 0.074086, No Obj: 0.168731, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 94 Avg IOU: 0.076587, Class: 0.581723, Obj: 0.198707, No Obj: 0.344014, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.165611, Class: 0.505049, Obj: 0.061688, No Obj: 0.164116, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 106 Avg IOU: 0.337572, Class: 0.464622, Obj: 0.042314, No Obj: 0.145880, .5R: 0.333333, .75R: 0.000000,  count: 3
Region 82 Avg IOU: 0.088923, Class: 0.576872, Obj: 0.737201, No Obj: 0.372267, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.108292, Class: 0.407882, Obj: 0.138033, No Obj: 0.330935, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.183039, Class: 0.359924, Obj: 0.131173, No Obj: 0.148755, .5R: 0.083333, .75R: 0.000000,  count: 12
Region 82 Avg IOU: 0.064778, Class: 0.617819, Obj: 0.353035, No Obj: 0.368654, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: 0.098864, Class: 0.271447, Obj: 0.173676, No Obj: 0.329002, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.204105, Class: 0.335709, Obj: 0.133139, No Obj: 0.151685, .5R: 0.125000, .75R: 0.000000,  count: 8
Region 94 Avg IOU: 0.361695, Class: 0.499702, Obj: 0.109475, No Obj: 0.326475, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.243602, Class: 0.381079, Obj: 0.052801, No Obj: 0.147444, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: 0.208726, Class: 0.622435, Obj: 0.490963, No Obj: 0.367072, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.075036, Class: 0.370147, Obj: 0.178188, No Obj: 0.328107, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.193051, Class: 0.336159, Obj: 0.049212, No Obj: 0.147035, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 82 Avg IOU: 0.215941, Class: 0.281981, Obj: 0.724860, No Obj: 0.369296, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.075300, Class: 0.144791, Obj: 0.074723, No Obj: 0.332263, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.116115, Class: 0.327909, Obj: 0.042605, No Obj: 0.161645, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 94 Avg IOU: 0.061677, Class: 0.465230, Obj: 0.107042, No Obj: 0.326409, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.140166, Class: 0.236276, Obj: 0.113940, No Obj: 0.151166, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 94 Avg IOU: 0.180064, Class: 0.444256, Obj: 0.343848, No Obj: 0.327605, .5R: 0.125000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: 0.149194, Class: 0.295015, Obj: 0.032567, No Obj: 0.154465, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 106 Avg IOU: 0.089619, Class: 0.321475, Obj: 0.133983, No Obj: 0.146329, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: 0.202848, Class: 0.224285, Obj: 0.264806, No Obj: 0.332408, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.166702, Class: 0.440843, Obj: 0.048939, No Obj: 0.159509, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 82 Avg IOU: 0.226589, Class: 0.376027, Obj: 0.298326, No Obj: 0.374162, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.143026, Class: 0.241029, Obj: 0.185286, No Obj: 0.328857, .5R: 0.000000, .75R: 0.000000,  count: 6
